Upper X, Upper Y, Lower X, Lower Y
0.3765445873670466,0.07873939480755102,0.37722425685405897,-0.03887297729284179
0.3816442863417047,0.07861133416518502,0.3821748091356822,-0.03869315028093967
0.3867436257478024,0.07846862552011373,0.38712572098586595,-0.03851130121012157
0.3918425738668776,0.07831142062437632,0.3920770241230722,-0.03832758183242661
0.3969410997459119,0.07813986742192185,0.39702874950031924,-0.03814214009180393
0.40202299377355366,0.07795439662523947,0.40199710672895894,-0.037954845547685315
0.4070803265031798,0.07775779834652186,0.4069900252556141,-0.037763297646483424
0.4121374324076884,0.07755085363346241,0.411983170607387,-0.0375670148415127
0.41719429910882105,0.07733369558796188,0.4169765551625358,-0.03736613023467395
0.42225091451750363,0.07710645402133542,0.42197019101013455,-0.03716077363728227
0.42730726682495584,0.07686925555247251,0.4269640899589638,-0.036951071668227156
0.432363344494111,0.07662222370080912,0.43195826354608996,-0.036737147846944596
0.4374191362513273,0.07636547897444255,0.43695272304515514,-0.03651912268153189
0.4424746310783726,0.0760991389536958,0.4419474794743913,-0.036297113752312
0.44752981820466736,0.07582331837041545,0.44694254360437785,-0.036071235791131535
0.45258468709976973,0.07553812918326626,0.45193792596555693,-0.035841600756655254
0.4576392274660885,0.07524368064926659,0.4569336368555195,-0.03560831790590152
0.46269342923181184,0.07494007939179213,0.4619296863460776,-0.035371493862246015
0.4677472825440391,0.07462742946525831,0.4669260842901318,-0.035131232680104166
0.47280077776210316,0.07430583241667758,0.4719228403283491,-0.03488763590648844
0.4778539054510754,0.07397538734427468,0.47691996389565827,-0.03464080263962356
0.4829066563754397,0.07363619095332982,0.4819174642275753,-0.03439082958478974
0.48795902149292997,0.07328833760940844,0.4869153503663665,-0.034137811107552415
0.49301099194851905,0.07293191938912558,0.4919136311670589,-0.03388183928452665
0.4980625590685538,0.0725670261285836,0.4969123153033055,-0.033623003951814764
0.5031137143550266,0.07219374546961183,0.501911411273114,-0.033361392751246124
0.5081644494799774,0.07181216290392949,0.5069109274044447,-0.03309709117453993
0.5132147562800187,0.07142236181534499,0.5119108718606848,-0.03283018260550462
0.518264626750978,0.07102442352009694,0.516911252646007,-0.032560748360378755
0.5233140530426514,0.07061842730543705,0.521912077610615,-0.03228886772641407
0.5283630274536626,0.07020445046654683,0.526913354455885,-0.03201461799879207
0.5334115424264229,0.0697825683418764,0.5319150907394062,-0.031738074515962916
0.5384595905421856,0.06935285434698693,0.5369172938799249,-0.03145931069348772
0.5435071645161925,0.0689153800069735,0.5419199711621995,-0.031178398056461602
0.548554257192906,0.06847021498754109,0.5469231297417675,-0.030895406270589506
0.5536008615413239,0.0680174271248016,0.551926776649631,-0.030610403171983352
0.5586469706503734,0.06755708245385605,0.5569309187968627,-0.030323454795744165
0.5636925777243784,0.06708924523622196,0.5619355629791392,-0.030034625403389466
0.5687376760785998,0.06661397798616324,0.5669407158811992,-0.029743977509183145
0.5737822591348432,0.0661313414959755,0.5719463840812373,-0.029451571905420828
0.5788263204171312,0.0656413948602779,0.5769525740552307,-0.02915746768672168
0.5838698535474393,0.06514419549935871,0.5819592921812039,-0.02886172227337396
0.5889128522414896,0.06463979918161974,0.586966544743435,-0.02856439143377949
0.5939553103046025,0.06412826004516245,0.5919743379366036,-0.02826552930603969
0.5989972216276016,0.06360963061855499,0.5969826778698859,-0.027965188418722774
0.6040385801827716,0.06308396184081941,0.6019915705709974,-0.027663419710850755
0.6090793800198652,0.0625513030806738,0.607001021990185,-0.02736027255114172
0.6141196152621586,0.06201170215506398,0.612011038004173,-0.02705579475654148
0.6191592801025511,0.061465205347016647,0.617021624420062,-0.026750032610076798
0.6241983687997098,0.060911857422844995,0.6220327869791847,-0.02644303087806078
0.6292368756742557,0.06035170164873449,0.6270445313609203,-0.026134832826678934
0.6342747951049902,0.05978477980673773,0.632056863186467,-0.025825480237983863
0.6393121215251603,0.05921113221020306,0.6370697880225784,-0.02551501342532389
0.6443488494187598,0.05863079771866257,0.6420833113852603,-0.02520347124823113
0.6493849733168683,0.058043813752201995,0.6470974387434333,-0.0248908911267913
