Upper X, Upper Y, Lower X, Lower Y
0.0,0.0,0.0,0.0
0.0020601415357478095,0.016012244835315832,0.007990109720533597,-0.01401482052784885
0.005965008137798939,0.022937462811564575,0.014135494374763875,-0.018967866084209205
0.010188636457533151,0.02834889426823736,0.01996211731131107,-0.0224323770085722
0.01458315798100383,0.03296543056543199,0.0256178470441218,-0.025127244661035636
0.01909049830811976,0.0370654470863822,0.031160757973287278,-0.027330844424833252
0.02368046120416603,0.04079169410172885,0.03662104633352241,-0.0291859265706059
0.028334855090668548,0.044228976260883124,0.0420169037033013,-0.030777295747764773
0.03304165427410972,0.047432561849917496,0.04736035577614154,-0.03216022024238234
0.03779237956488048,0.05044085746352621,0.05265988174165219,-0.03337310664915284
0.04258076073773969,0.0532818452504315,0.057921751825074384,-0.03444393711679851
0.04740198758291033,0.05597666832787114,0.06315077623618515,-0.03539385476255713
0.05225226040466115,0.058541771408922146,0.06835075467071573,-0.03623930429950572
0.057128505191315945,0.060990250206637654,0.07352476114034236,-0.03699338144069741
0.06202818506535028,0.06333274012095778,0.07867533252258942,-0.0376667215860723
0.06694917089233646,0.06557802298908728,0.08380459795188466,-0.038268106572835164
0.07188964976510512,0.06773345405860756,0.0889143703353974,-0.03880489164856741
0.07684805859107649,0.06980527028290998,0.09400621276570742,-0.03928331376666039
0.08182303481727415,0.07179881791816894,0.09908148779579118,-0.039708719183288506
0.08681337915831418,0.0737187238232461,0.10414139471103255,-0.04008573475731343
0.09181802692117459,0.07556902659652384,0.10918699820445356,-0.04041839908711752
0.09683602560971068,0.0773532784888819,0.11421925077219887,-0.04071026442358053
0.10186651719739671,0.07907462567646359,0.11923901044079425,-0.04096447694284576
0.10690872392509133,0.08073587225565222,0.12424705496938103,-0.041183840741296524
0.1119619367983522,0.08233953181986936,0.12924409335240156,-0.04137086941235441
0.11702550617865103,0.08388786944092305,0.1342307752283841,-0.041527828027827424
0.12209883401764722,0.08538293614943714,0.1392076986456694,-0.04165676761833943
0.12718136739446295,0.08682659748919684,0.14417541652513505,-0.04175955372767566
0.13227259309635397,0.08822055734387138,0.14913444207952542,-0.04183789023950533
0.13737203304238185,0.08956637795831447,0.15408525338977894,-0.04189333939868216
0.1424792403938161,0.09086549687134549,0.15902829729462614,-0.04192733874402547
0.14759379622824614,0.09211924132260413,0.1639639927164775,-0.04194121551517504
0.1527153066797119,0.09332884057885936,0.16889273352129314,-0.04193619897889976
0.15784340046663894,0.09449543653523897,0.17381489099064748,-0.04191343103032748
0.1629777267444863,0.09562009287724872,0.17873081596908152,-0.04187397535496394
0.16811795323184767,0.09670380303511217,0.1836408407380016,-0.04181882538303267
0.17326376456808631,0.09774749711920394,0.18854528065804435,-0.04174891122490834
0.1784148608680063,0.09875204799144996,0.19344443561440577,-0.04166510574251686
0.18357095644500437,0.09971827660050225,0.19833859129368908,-0.04156822988451025
0.1887317786789352,0.10064695668674603,0.2032280203160397,-0.0414590573912737
0.19389706700880396,0.10153881894560686,0.20811298324245234,-0.0413383189582328
0.19906657203356695,0.10239455472331882,0.21299372947397074,-0.04120670593162165
0.20424005470691586,0.1032148193076113,0.21787049805690323,-0.04106487359916959
0.20941728561406317,0.10400023486614968,0.22274351840603732,-0.04091344412854204
0.2145980443203182,0.10475139307761316,0.22761301095606373,-0.040753009198418205
0.21978211878272041,0.10546885749369092,0.23247918774994292,-0.04058413236048724
0.22496930481723013,0.10615316566476973,0.2373422529717146,-0.040407351165135906
0.2301594056150141,0.10680483105747549,0.24220240343021202,-0.0402231790789901
0.235352231302237,0.10742434478834945,0.2470598289992705,-0.04003210721859112
0.24054759853851015,0.1080121771946663,0.2519147130192788,-0.03983460592121361
0.24574533014977687,0.10856877926062203,0.25676723266429347,-0.0396311261710536
0.25094525479195157,0.10909458391476154,0.2616175592784002,-0.03942210089665595
0.25614720664208585,0.1095900072124974,0.26646585868454736,-0.03920794615343324
0.2613510251142311,0.11005544941584725,0.27131229146868346,-0.03898906220340314
0.2665565545975052,0.11049129598103424,0.2761570132416908,-0.038765834502788754
0.2717636442141632,0.11089791846331781,0.28100017488131424,-0.03853863460684955
0.27697214759572664,0.11127567534731839,0.28584192275603215,-0.03830782100020596
0.2821819226754467,0.11162491281014328,0.29068239893259357,-0.038073739859965254
0.2873928314955661,0.11194596542379046,0.2955217413687555,-0.03783672575812546
0.29260474002801656,0.11223915680258305,0.30036008409258647,-0.03759710230900966
0.2978175180073303,0.11250480020075473,0.3051975573695542,-0.03735518276685155
0.303031038774677,0.11274319906475422,0.3100342878584888,-0.03711127057809985
0.308245179132049,0.11295464754435047,0.31487039875739825,-0.036865659892523515
0.31345981920571697,0.1131394309661943,0.31970600994001164,-0.03661863603677335
0.3186748423181684,0.11329782627311458,0.32454123808384167,-0.036370475953678184
0.32389013486781676,0.11343010243209728,0.32937619679047475,-0.0361214486102241
0.32910558621584124,0.113536520813599,0.3342109966987316,-0.0358718153768676
0.33432108857957654,0.11361733554458794,0.33904574559127776,-0.03562183038057693
0.3395365369319267,0.1136727938374727,0.34388054849520894,-0.03537174083376068
0.34475182890632927,0.11370313629687416,0.3487155077770878,-0.035121787341039726
0.34996686470683447,0.11370859720601059,0.3535507232328641,-0.034872204185632326
0.35518154702290844,0.1136894047943035,0.35838629217307144,-0.03462321959696002
0.36039578094860136,0.11364578148766409,0.36322230950365997,-0.03437505600093395
0.36560947390575316,0.11357794414278899,0.3680588678027895,-0.03412793025425082
0.37082253557094064,0.11348610426667609,0.3728960573938835,-0.03388205386390848
0.3760348778058903,0.11337046822246395,0.3777339664152153,-0.03363763319304551
0.3812464145911103,0.11323123742260532,0.3825726808862766,-0.033394869654114624
0.38645706196251056,0.11306860851029618,0.3874122847711578,-0.03315395989031184
0.3916667379508018,0.11288277353000617,0.392252860039148,-0.032915095946106775
0.39687536252348077,0.11267392008788521,0.3970944867227504,-0.03267846542764937
0.4020424090545786,0.11244282201539757,0.401977691447934,-0.032443719860289245
0.4071480523353973,0.11219511952026077,0.40692229942339664,-0.03220611812018391
0.41225312823853066,0.1119323127937086,0.41186747477654473,-0.031964635209809196
0.41735760559720897,0.11165456897110664,0.4168132486741479,-0.03171943826453076
0.4224614539712608,0.11136205112587963,0.4217596515563774,-0.03147069035777331
0.4275646436251648,0.11105491839073,0.42670671315875486,-0.031218550622239306
0.4326671455068663,0.11073332607242421,0.43165446253333467,-0.03096317436469516
0.43776893122731503,0.11039742576055721,0.4366029280691674,-0.030704713174735873
0.4428699730406768,0.11004736543067767,0.44155213751208705,-0.03044331502791006
0.44797024382518225,0.10968328954212624,0.44650211798386297,-0.030179124383558395
0.4530697170645726,0.10930533913091475,0.45145289600075406,-0.02991228227769275
0.4581683668301086,0.10891365189794966,0.4564044974914994,-0.029642926411219538
0.4632661677631104,0.10850836229288272,0.46135694781477904,-0.029371191233790485
0.4683630950579973,0.10808960159385037,0.4663102717761736,-0.029097208023542077
0.4734591244457995,0.1076574979833462,0.4712644936446527,-0.028821104962967935
0.47855423217811655,0.10721217662045367,0.47621963716861715,-0.028543007211151425
0.4836483950114955,0.10675375970965043,0.48117572559151955,-0.028263036972570273
0.48874159019220853,0.10628236656638217,0.48613278166708795,-0.027981313562670126
0.4938337954414069,0.10579811367958923,0.49109082767417106,-0.027697953470391376
0.498924988940631,0.10530111477135898,0.4960498854312283,-0.027413070417821296
0.5040151493176596,0.10479148085386349,0.501009976310481,-0.027126775417132085
0.5091042556326778,0.10426932028373381,0.5059711212517443,-0.0268391768249547
0.5141922873647498,0.10373473881401099,0.5109333407759538,-0.026550380394330247
0.5192792243985792,0.1031878396438051,0.5158966549984058,-0.026260489324368703
0.5243650470115433,0.10262872346578641,0.5208610836417231,-0.025969604307740472
0.5294497358609874,0.10205748851162391,0.5258266460485602,-0.025677823576114416
0.534533271971766,0.10147423059547933,0.5307933611940631,-0.025385242943652374
0.5396156367240192,0.10087904315565979,0.5357612476980913,-0.025091955848661363
0.5446968118411725,0.10027201729452315,0.5407303238372195,-0.02479805339349933
0.5497767793781502,0.09965324181672719,0.5457006075565233,-0.024503624382824003
0.5548555217097911,0.09902280326590666,0.5506721164811638,-0.02420875536027016
0.5599330215194582,0.09838078595985816,0.5556448679277779,-0.02391353064363439
0.5650092617878323,0.0977272720243071,0.5606188789156853,-0.0236180323586421
0.5700842257818814,0.0970623414253283,0.5655941661779176,-0.023322340471368115
0.5751578970439997,0.0963860720004859,0.5705707461720808,-0.02302653281937654
0.5802302593813045,0.09569853948875581,0.5755486350910575,-0.022730685141643392
0.5853012968550891,0.09499981755928996,0.580527848873554,-0.022434871107320453
0.5903709937704212,0.09428997783907747,0.5855084032145034,-0.022139162343396954
0.5954393346658813,0.09356908993955704,0.5904903135753248,-0.021843628461311514
0.6005063043034354,0.09283722148222845,0.5954735951940521,-0.021548337082564047
0.605571887658438,0.09209443812331254,0.600458263095331,-0.02125335386337522
0.6106360699097554,0.09134080357750196,0.6054443321002948,-0.020958742518437788
0.6156988364300107,0.09057637964084705,0.610431816836321,-0.02066456484380206
0.6207601727759385,0.08980122621281517,0.6154207317466746,-0.020370880738935462
0.6258200646788513,0.08901540131756268,0.6204110911000432,-0.02007774822799424
0.6308784980352082,0.08821896112445385,0.6254029089999678,-0.019785223480342735
0.6359354588972849,0.08741195996786257,0.6303961993941724,-0.019493360830354828
0.6409909334639405,0.08659445036628732,0.6353909760837981,-0.01920221279652897
0.6460449080714756,0.08576648304081166,0.6403872527325445,-0.01891183009994877
0.6510973691845805,0.08492810693293773,0.6453850428757211,-0.018622261682116344
0.6561483033873692,0.08407936922182141,0.6503843599292138,-0.018333554722187582
0.6611976973744952,0.08322031534093532,0.6553852171983691,-0.018045754653635046
